i;j;z_m;y_m;n_tubi;T_gas_C;p_gas_bar;v_gas_ms;Re_gas;h_conv_Wm2K;h_rad_Wm2K;eps_gas;x_in;x_out;alpha;G_cross_kgm2s;v_cross_ms;h_boil_Wm2K;U_o_Wm2K;q_lin_Wm;q_int_kWm2;q_est_kWm2;T_met_int_C;T_met_mid_C;T_met_est_C;T_met_media_spessore_C;T_parete_bollente_C;dT_superheat_K;dT_deposito_K;dT_met_sat_K;q_CHF_loc_kWm2;DNBR;ferrula
78;6;8.033;0.0713;68.4;408.58;34.6621;12.644;141134;768.8;9.59;0.1705;0.04597;0.05340;0.1866;111.49;0.242;19977.0;414.3;4229.1;42.07;35.33;333.50;331.86;330.36;331.84;325.06;1.769;5.30;7.07;297;8.42;0
78;7;8.033;0.2139;76.9;408.50;34.6621;12.643;141147;768.8;9.59;0.1705;0.05340;0.06175;0.2009;99.17;0.225;20492.7;414.5;4227.5;42.05;35.32;333.46;331.82;330.31;331.79;325.01;1.723;5.30;7.02;295;8.34;0
78;8;8.033;0.3565;91.9;408.35;34.6621;12.640;141173;768.7;9.59;0.1705;0.06175;0.07172;0.2103;83.04;0.199;21447.5;414.8;4223.6;42.01;35.29;333.37;331.73;330.23;331.71;324.94;1.645;5.29;6.94;292;8.26;0
78;9;8.033;0.4991;82.0;408.54;34.6621;12.644;141140;768.8;9.59;0.1705;0.07172;0.08062;0.2436;93.03;0.234;20203.5;414.4;4228.3;42.06;35.33;333.48;331.84;330.34;331.82;325.04;1.748;5.30;7.05;289;8.18;0
78;10;8.033;0.6417;66.6;408.75;34.6621;12.648;141103;768.9;9.60;0.1704;0.08062;0.08786;0.2821;114.62;0.300;18435.3;413.6;4230.7;42.08;35.35;333.66;332.01;330.51;331.99;325.21;1.917;5.30;7.22;287;8.11;0
78;11;8.033;0.7843;38.2;408.77;34.6621;12.648;141101;768.7;9.61;0.1704;0.08786;0.09199;0.3412;199.46;0.538;15396.0;411.7;4212.0;41.90;35.19;333.99;332.35;330.85;332.33;325.58;2.286;5.28;7.56;285;8.11;0
79;0;8.379;-0.7843;38.2;402.13;34.6602;12.523;142273;763.0;9.46;0.1709;0.00000;0.00416;0.0116;182.67;0.282;16660.4;410.6;3874.6;38.54;32.37;332.97;331.47;330.09;331.45;325.23;1.943;4.86;6.80;313;9.66;0
79;1;8.379;-0.6417;66.6;401.69;34.6602;12.514;142352;762.9;9.44;0.1710;0.00416;0.01138;0.0338;104.97;0.170;20418.0;412.4;3870.0;38.50;32.33;332.60;331.10;329.72;331.08;324.87;1.584;4.85;6.43;311;9.61;0
79;2;8.379;-0.4991;82.0;401.43;34.6602;12.509;142399;762.7;9.44;0.1710;0.01138;0.02026;0.0603;85.19;0.147;21928.7;412.9;3862.0;38.42;32.27;332.47;330.97;329.60;330.95;324.76;1.471;4.84;6.31;308;9.54;0
79;3;8.379;-0.3565;91.9;401.28;34.6602;12.506;142427;762.6;9.43;0.1710;0.02026;0.03020;0.0877;76.05;0.141;22759.7;413.2;3856.6;38.36;32.22;332.41;330.91;329.54;330.89;324.71;1.416;4.83;6.25;305;9.46;0
79;4;8.379;-0.2139;76.9;401.55;34.6602;12.512;142377;762.8;9.44;0.1710;0.03020;0.03854;0.1258;90.82;0.179;21259.9;412.7;3866.0;38.46;32.30;332.53;331.03;329.65;331.01;324.81;1.519;4.84;6.36;302;9.35;0
79;5;8.379;-0.0713;68.4;401.77;34.6602;12.516;142339;762.9;9.45;0.1710;0.03854;0.04597;0.1577;102.10;0.212;19985.2;412.2;3872.0;38.52;32.35;332.64;331.14;329.76;331.12;324.91;1.619;4.85;6.47;300;9.26;0
79;6;8.379;0.0713;68.4;401.82;34.6602;12.517;142330;762.9;9.45;0.1710;0.04597;0.05340;0.1804;102.10;0.221;19624.9;412.1;3873.2;38.53;32.36;332.67;331.17;329.79;331.15;324.94;1.649;4.85;6.50;297;9.19;0
79;7;8.379;0.2139;76.9;401.75;34.6602;12.515;142343;762.9;9.45;0.1710;0.05340;0.06175;0.1940;90.82;0.206;20107.5;412.3;3871.5;38.51;32.34;332.63;331.13;329.75;331.11;324.90;1.609;4.85;6.46;295;9.11;0
79;8;8.379;0.3565;91.9;401.60;34.6602;12.513;142368;762.8;9.44;0.1710;0.06175;0.07171;0.2025;76.05;0.182;20994.4;412.6;3867.6;38.47;32.31;332.55;331.05;329.68;331.03;324.83;1.539;4.85;6.39;292;9.02;0
79;9;8.379;0.4991;82.0;401.79;34.6602;12.516;142336;762.9;9.45;0.1710;0.07171;0.08062;0.2354;85.19;0.214;19838.6;412.2;3872.4;38.52;32.35;332.65;331.15;329.77;331.13;324.92;1.631;4.85;6.48;289;8.93;0
79;10;8.379;0.6417;66.6;401.99;34.6602;12.520;142299;763.0;9.45;0.1710;0.08062;0.08785;0.2740;104.97;0.275;18165.3;411.4;3875.4;38.55;32.38;332.81;331.31;329.93;331.29;325.07;1.782;4.86;6.64;287;8.85;0
79;11;8.379;0.7843;38.2;402.04;34.6602;12.521;142291;762.8;9.46;0.1709;0.08785;0.09199;0.3348;182.67;0.492;15169.7;409.5;3859.8;38.39;32.25;333.12;331.63;330.25;331.60;325.42;2.126;4.84;6.96;285;8.85;0
80;0;8.740;-0.7843;38.2;395.68;34.6582;12.401;143437;757.4;9.32;0.1714;0.00000;0.00416;0.0112;166.78;0.258;16427.7;408.5;3539.4;35.21;29.57;332.16;330.78;329.53;330.77;325.09;1.800;4.44;6.24;313;10.58;0
80;1;8.740;-0.6417;66.6;395.25;34.6582;12.393;143516;757.2;9.31;0.1715;0.00416;0.01138;0.0324;95.84;0.155;19957.7;410.2;3533.3;35.15;29.52;331.82;330.45;329.20;330.43;324.77;1.479;4.43;5.91;311;10.52;0
80;2;8.740;-0.4991;82.0;395.00;34.6582;12.388;143561;757.0;9.30;0.1715;0.01138;0.02026;0.0576;77.78;0.134;21333.6;410.7;3525.3;35.07;29.45;331.71;330.34;329.09;330.32;324.67;1.381;4.42;5.80;308;10.45;0
80;3;8.740;-0.3565;91.9;394.85;34.6583;12.385;143588;757.0;9.30;0.1715;0.02026;0.03019;0.0837;69.43;0.128;22081.0;411.0;3520.1;35.01;29.41;331.65;330.28;329.03;330.27;324.62;1.332;4.41;5.74;305;10.36;0
80;4;8.740;-0.2139;76.9;395.12;34.6582;12.390;143540;757.1;9.30;0.1715;0.03019;0.03853;0.1207;82.92;0.163;20728.6;410.5;3529.2;35.11;29.49;331.76;330.39;329.14;330.37;324.71;1.422;4.42;5.85;302;10.24;0
80;5;8.740;-0.0713;68.4;395.32;34.6582;12.394;143503;757.2;9.31;0.1715;0.03853;0.04596;0.1519;93.22;0.193;19561.5;410.1;3535.3;35.17;29.54;331.86;330.49;329.23;330.47;324.80;1.510;4.43;5.94;300;10.15;0
80;6;8.740;0.0713;68.4;395.37;34.6582;12.395;143494;757.3;9.31;0.1715;0.04596;0.05339;0.1739;93.22;0.202;19228.9;409.9;3536.6;35.18;29.55;331.89;330.52;329.26;330.50;324.83;1.537;4.43;5.97;297;10.06;0
80;7;8.740;0.2139;76.9;395.30;34.6582;12.394;143507;757.2;9.31;0.1715;0.05339;0.06175;0.1867;82.92;0.188;19676.4;410.1;3534.8;35.16;29.53;331.85;330.48;329.22;330.46;324.79;1.501;4.43;5.93;295;9.98;0
80;8;8.740;0.3565;91.9;395.16;34.6582;12.391;143532;757.1;9.31;0.1715;0.06175;0.07171;0.1944;69.43;0.166;20492.2;410.4;3530.8;35.12;29.50;331.78;330.41;329.16;330.39;324.73;1.439;4.42;5.86;292;9.89;0
80;9;8.740;0.4991;82.0;395.34;34.6582;12.394;143500;757.2;9.31;0.1715;0.07171;0.08061;0.2268;77.78;0.196;19429.6;410.0;3535.7;35.17;29.54;331.87;330.50;329.24;330.48;324.81;1.520;4.43;5.95;289;9.78;0
80;10;8.740;0.6417;66.6;395.54;34.6582;12.398;143463;757.3;9.32;0.1714;0.08061;0.08785;0.2654;95.84;0.251;17861.8;409.3;3539.4;35.21;29.57;332.01;330.64;329.38;330.62;324.95;1.655;4.44;6.09;287;9.69;0
80;11;8.740;0.7843;38.2;395.61;34.6582;12.399;143450;757.2;9.32;0.1714;0.08785;0.09199;0.3278;166.78;0.450;14936.7;407.4;3526.6;35.08;29.46;332.30;330.94;329.68;330.92;325.26;1.973;4.42;6.39;285;9.68;0
81;0;9.115;-0.7843;38.2;389.54;34.6562;12.285;144566;752.0;9.19;0.1719;0.00000;0.00416;0.0108;151.79;0.235;16165.4;406.5;3223.0;32.06;26.93;331.39;330.14;329.00;330.12;324.96;1.666;4.04;5.70;313;11.62;0
81;1;9.115;-0.6417;66.6;389.12;34.6562;12.277;144645;751.8;9.18;0.1719;0.00416;0.01138;0.0309;87.23;0.141;19447.8;408.1;3215.7;31.99;26.87;331.09;329.84;328.70;329.83;324.67;1.381;4.03;5.41;311;11.56;0
81;2;9.115;-0.4991;82.0;388.88;34.6562;12.272;144688;751.7;9.17;0.1719;0.01138;0.02026;0.0548;70.80;0.122;20686.9;408.6;3207.8;31.91;26.80;330.99;329.75;328.61;329.73;324.59;1.296;4.02;5.32;308;11.48;0
81;3;9.115;-0.3565;91.9;388.75;34.6562;12.270;144714;751.6;9.17;0.1720;0.02026;0.03019;0.0796;63.20;0.117;21351.4;408.8;3202.8;31.86;26.76;330.94;329.70;328.56;329.68;324.54;1.253;4.01;5.27;305;11.39;0
81;4;9.115;-0.2139;76.9;388.99;34.6562;12.274;144668;751.7;9.18;0.1719;0.03019;0.03853;0.1153;75.47;0.149;20146.2;408.4;3211.6;31.95;26.83;331.03;329.79;328.65;329.77;324.62;1.332;4.02;5.36;302;11.26;0
81;5;9.115;-0.0713;68.4;389.18;34.6562;12.278;144633;751.8;9.18;0.1719;0.03853;0.04596;0.1458;84.85;0.176;19089.9;408.0;3217.6;32.01;26.88;331.12;329.87;328.73;329.86;324.70;1.408;4.03;5.44;300;11.15;0
81;6;9.115;0.0713;68.4;389.23;34.6562;12.279;144624;751.9;9.18;0.1719;0.04596;0.05339;0.1671;84.85;0.184;18786.5;407.8;3219.0;32.02;26.89;331.15;329.90;328.76;329.88;324.72;1.432;4.03;5.47;297;11.06;0
81;7;9.115;0.2139;76.9;389.17;34.6562;12.278;144636;751.8;9.18;0.1719;0.05339;0.06174;0.1791;75.47;0.171;19197.3;408.0;3217.2;32.00;26.88;331.11;329.87;328.72;329.85;324.69;1.400;4.03;5.43;295;10.97;0
81;8;9.115;0.3565;91.9;389.04;34.6562;12.275;144660;751.7;9.18;0.1719;0.06174;0.07170;0.1859;63.20;0.151;19939.8;408.3;3213.2;31.96;26.84;331.05;329.81;328.66;329.79;324.64;1.346;4.03;5.37;292;10.86;0
81;9;9.115;0.4991;82.0;389.20;34.6562;12.278;144629;751.8;9.18;0.1719;0.07170;0.08061;0.2177;70.80;0.178;18974.2;407.9;3218.2;32.01;26.89;331.13;329.88;328.74;329.87;324.71;1.417;4.03;5.45;289;10.74;0
81;10;9.115;0.6417;66.6;389.40;34.6562;12.282;144593;751.9;9.19;0.1719;0.08061;0.08785;0.2562;87.23;0.229;17521.1;407.2;3222.2;32.05;26.92;331.26;330.01;328.87;329.99;324.83;1.536;4.04;5.57;287;10.64;0
81;11;9.115;0.7843;38.2;389.49;34.6562;12.284;144576;751.8;9.20;0.1719;0.08785;0.09199;0.3202;151.79;0.409;14693.9;405.4;3212.1;31.95;26.84;331.53;330.28;329.14;330.27;325.12;1.826;4.03;5.85;285;10.63;0
82;0;9.506;-0.7843;38.2;383.71;34.6541;12.175;145658;746.9;9.07;0.1723;0.00000;0.00416;0.0104;137.70;0.213;15869.5;404.5;2925.3;29.10;24.44;330.67;329.54;328.50;329.52;324.83;1.540;3.67;5.21;313;12.80;0
82;1;9.506;-0.6417;66.6;383.30;34.6541;12.167;145735;746.7;9.06;0.1724;0.00416;0.01138;0.0294;79.13;0.128;18887.4;406.1;2917.0;29.02;24.37;330.40;329.27;328.24;329.26;324.58;1.290;3.66;4.95;311;12.74;0
82;2;9.506;-0.4991;82.0;383.08;34.6542;12.163;145777;746.5;9.05;0.1724;0.01138;0.02026;0.0519;64.22;0.111;19989.9;406.5;2909.4;28.94;24.31;330.31;329.19;328.15;329.17;324.51;1.216;3.65;4.86;308;12.66;0
82;3;9.506;-0.3565;91.9;382.95;34.6542;12.160;145801;746.5;9.05;0.1724;0.02026;0.03019;0.0754;57.33;0.106;20573.1;406.7;2904.5;28.89;24.27;330.27;329.14;328.11;329.13;324.47;1.180;3.64;4.82;305;12.55;0
82;4;9.506;-0.2139;76.9;383.19;34.6541;12.165;145758;746.6;9.06;0.1724;0.03019;0.03852;0.1098;68.46;0.135;19512.9;406.3;2913.0;28.98;24.34;330.35;329.22;328.19;329.21;324.54;1.247;3.65;4.90;302;12.41;0
82;5;9.506;-0.0713;68.4;383.37;34.6541;12.168;145724;746.7;9.06;0.1724;0.03852;0.04595;0.1394;76.97;0.159;18568.9;405.9;2918.9;29.04;24.39;330.43;329.30;328.26;329.28;324.60;1.313;3.66;4.97;300;12.29;0
82;6;9.506;0.0713;68.4;383.41;34.6541;12.169;145715;746.7;9.06;0.1724;0.04595;0.05339;0.1599;76.97;0.167;18295.9;405.8;2920.3;29.05;24.40;330.45;329.32;328.28;329.31;324.62;1.334;3.66;4.99;297;12.19;0
82;7;9.506;0.2139;76.9;383.35;34.6541;12.168;145727;746.7;9.06;0.1724;0.05339;0.06174;0.1712;68.46;0.156;18668.9;406.0;2918.5;29.03;24.38;330.42;329.29;328.25;329.28;324.60;1.306;3.66;4.96;295;12.09;0
82;8;9.506;0.3565;91.9;383.23;34.6541;12.165;145750;746.6;9.06;0.1724;0.06174;0.07170;0.1771;57.33;0.137;19336.8;406.3;2914.5;28.99;24.35;330.37;329.24;328.20;329.22;324.55;1.259;3.65;4.91;292;11.98;0
82;9;9.506;0.4991;82.0;383.38;34.6541;12.168;145720;746.7;9.06;0.1724;0.07170;0.08060;0.2082;64.22;0.162;18470.6;405.9;2919.5;29.04;24.39;330.44;329.31;328.27;329.29;324.61;1.321;3.66;4.98;289;11.84;0
82;10;9.506;0.6417;66.6;383.57;34.6541;12.172;145685;746.8;9.07;0.1723;0.08060;0.08784;0.2465;79.13;0.207;17140.1;405.2;2923.9;29.08;24.43;330.55;329.42;328.38;329.40;324.72;1.425;3.66;5.09;287;11.73;0
82;11;9.506;0.7843;38.2;383.68;34.6542;12.174;145664;746.8;9.07;0.1723;0.08784;0.09199;0.3119;137.70;0.371;14438.0;403.4;2916.2;29.01;24.36;330.80;329.67;328.63;329.65;324.98;1.687;3.65;5.34;285;11.71;0
83;0;9.913;-0.7843;38.2;378.20;34.6520;12.070;146708;742.0;8.96;0.1728;0.00000;0.00416;0.0100;124.49;0.192;15536.5;402.6;2646.0;26.32;22.11;329.99;328.97;328.03;328.96;324.71;1.423;3.32;4.74;313;14.15;0
83;1;9.913;-0.6417;66.6;377.81;34.6520;12.063;146784;741.8;8.95;0.1728;0.00416;0.01139;0.0279;71.54;0.116;18276.7;404.1;2636.9;26.23;22.03;329.76;328.74;327.80;328.72;324.50;1.205;3.30;4.51;311;14.10;0
83;2;9.913;-0.4991;82.0;377.60;34.6520;12.059;146824;741.7;8.94;0.1728;0.01139;0.02026;0.0490;58.06;0.100;19244.2;404.5;2629.5;26.16;21.97;329.68;328.66;327.73;328.65;324.43;1.142;3.30;4.44;308;14.01;0
83;3;9.913;-0.3565;91.9;377.48;34.6520;12.057;146847;741.6;8.94;0.1728;0.02026;0.03018;0.0710;51.83;0.096;19749.1;404.7;2624.9;26.11;21.93;329.64;328.62;327.69;328.61;324.40;1.110;3.29;4.40;305;13.89;0
83;4;9.913;-0.2139;76.9;377.70;34.6520;12.061;146805;741.8;8.94;0.1728;0.03018;0.03852;0.1041;61.89;0.122;18829.7;404.3;2633.1;26.19;22.00;329.71;328.69;327.76;328.68;324.46;1.168;3.30;4.47;302;13.73;0
83;5;9.913;-0.0713;68.4;377.87;34.6520;12.064;146773;741.9;8.95;0.1728;0.03852;0.04595;0.1327;69.58;0.144;17998.0;403.9;2638.8;26.25;22.05;329.78;328.76;327.82;328.75;324.52;1.225;3.31;4.53;300;13.59;0
83;6;9.913;0.0713;68.4;377.91;34.6520;12.065;146764;741.9;8.95;0.1728;0.04595;0.05338;0.1525;69.58;0.151;17756.1;403.8;2640.2;26.26;22.06;329.80;328.78;327.84;328.77;324.53;1.242;3.31;4.55;297;13.48;0
83;7;9.913;0.2139;76.9;377.85;34.6520;12.064;146776;741.9;8.95;0.1728;0.05338;0.06173;0.1629;61.89;0.141;18090.7;404.0;2638.4;26.24;22.04;329.77;328.75;327.82;328.74;324.51;1.218;3.31;4.52;295;13.37;0
83;8;9.913;0.3565;91.9;377.74;34.6520;12.061;146798;741.8;8.94;0.1728;0.06173;0.07169;0.1680;51.83;0.124;18684.0;404.3;2634.5;26.21;22.01;329.73;328.71;327.77;328.69;324.47;1.178;3.30;4.48;292;13.25;0
83;9;9.913;0.4991;82.0;377.88;34.6520;12.064;146770;741.9;8.95;0.1728;0.07169;0.08060;0.1984;58.06;0.146;17917.8;403.9;2639.4;26.25;22.05;329.79;328.77;327.83;328.75;324.52;1.231;3.31;4.54;289;13.10;0
83;10;9.913;0.6417;66.6;378.06;34.6520;12.068;146735;742.0;8.95;0.1728;0.08060;0.08784;0.2363;71.54;0.188;16716.0;403.3;2644.1;26.30;22.09;329.89;328.86;327.93;328.85;324.61;1.321;3.31;4.63;287;12.97;0
83;11;9.913;0.7843;38.2;378.19;34.6520;12.070;146711;741.9;8.96;0.1728;0.08784;0.09199;0.3030;124.49;0.336;14165.1;401.5;2638.5;26.25;22.04;330.11;329.09;328.15;329.08;324.85;1.556;3.31;4.86;285;12.94;0
84;0;10.337;-0.7843;38.2;373.01;34.6498;11.972;147715;737.4;8.85;0.1731;0.00000;0.00417;0.0096;112.14;0.173;15163.2;400.7;2384.8;23.72;19.92;329.36;328.44;327.59;328.43;324.60;1.314;2.99;4.30;313;15.70;0
84;1;10.337;-0.6417;66.6;372.64;34.6498;11.965;147789;737.3;8.84;0.1732;0.00417;0.01139;0.0263;64.44;0.104;17616.9;402.1;2375.2;23.63;19.84;329.16;328.24;327.39;328.22;324.42;1.126;2.98;4.10;311;15.65;0
84;2;10.337;-0.4991;82.0;372.44;34.6498;11.961;147826;737.1;8.84;0.1732;0.01139;0.02026;0.0460;52.30;0.090;18453.2;402.5;2368.1;23.56;19.78;329.09;328.17;327.33;328.16;324.36;1.072;2.97;4.04;308;15.56;0
84;3;10.337;-0.3565;91.9;372.33;34.6498;11.959;147848;737.1;8.83;0.1732;0.02026;0.03018;0.0666;46.69;0.086;18883.4;402.7;2363.8;23.51;19.75;329.05;328.14;327.30;328.13;324.34;1.046;2.96;4.01;305;15.43;0
84;4;10.337;-0.2139;76.9;372.53;34.6498;11.963;147809;737.2;8.84;0.1732;0.03018;0.03851;0.0983;55.75;0.110;18098.9;402.4;2371.5;23.59;19.81;329.12;328.20;327.36;328.19;324.39;1.095;2.97;4.07;302;15.24;0
84;5;10.337;-0.0713;68.4;372.69;34.6498;11.966;147778;737.3;8.84;0.1732;0.03851;0.04594;0.1258;62.68;0.130;17377.7;402.0;2377.0;23.64;19.86;329.18;328.26;327.41;328.24;324.43;1.143;2.98;4.12;300;15.09;0
84;6;10.337;0.0713;68.4;372.73;34.6498;11.967;147770;737.3;8.84;0.1732;0.04594;0.05338;0.1447;62.68;0.136;17167.0;401.9;2378.4;23.66;19.87;329.19;328.27;327.43;328.26;324.45;1.157;2.98;4.14;297;14.96;0
84;7;10.337;0.2139;76.9;372.68;34.6498;11.966;147781;737.3;8.84;0.1732;0.05338;0.06173;0.1543;55.75;0.127;17463.2;402.1;2376.6;23.64;19.86;329.17;328.25;327.41;328.24;324.43;1.137;2.98;4.12;295;14.84;0
84;8;10.337;0.3565;91.9;372.57;34.6498;11.964;147802;737.2;8.84;0.1732;0.06173;0.07169;0.1586;46.69;0.112;17982.7;402.3;2372.9;23.60;19.82;329.13;328.21;327.37;328.20;324.39;1.102;2.97;4.08;292;14.71;0
84;9;10.337;0.4991;82.0;372.71;34.6498;11.966;147775;737.3;8.84;0.1732;0.07169;0.08059;0.1881;52.30;0.132;17315.9;402.0;2377.6;23.65;19.86;329.18;328.26;327.42;328.25;324.44;1.147;2.98;4.13;289;14.54;0
84;10;10.337;0.6417;66.6;372.88;34.6498;11.970;147742;737.4;8.85;0.1732;0.08059;0.08784;0.2256;64.44;0.169;16246.5;401.4;2382.4;23.70;19.90;329.27;328.35;327.50;328.33;324.52;1.225;2.99;4.21;287;14.40;0
84;11;10.337;0.7843;38.2;373.01;34.6498;11.972;147715;737.4;8.85;0.1731;0.08784;0.09199;0.2934;112.14;0.302;13871.2;399.7;2378.9;23.66;19.87;329.47;328.55;327.70;328.54;324.72;1.433;2.98;4.41;285;14.35;0
85;0;10.778;-0.7843;38.2;368.14;34.6475;11.880;148676;733.1;8.75;0.1735;0.00000;0.00417;0.0091;100.63;0.156;14746.8;398.9;2141.3;21.30;17.89;328.78;327.95;327.19;327.94;324.50;1.213;2.68;3.90;313;17.49;0
85;1;10.778;-0.6417;66.6;367.78;34.6475;11.873;148746;733.0;8.74;0.1735;0.00417;0.01139;0.0247;57.83;0.094;16910.2;400.2;2131.3;21.20;17.81;328.60;327.77;327.01;327.76;324.34;1.053;2.67;3.72;311;17.44;0
85;2;10.778;-0.4991;82.0;367.60;34.6475;11.870;148782;732.8;8.74;0.1736;0.01139;0.02026;0.0430;46.93;0.081;17620.8;400.6;2124.6;21.13;17.75;328.54;327.71;326.96;327.70;324.30;1.007;2.66;3.67;308;17.34;0
85;3;10.778;-0.3565;91.9;367.50;34.6475;11.868;148802;732.8;8.74;0.1736;0.02026;0.03018;0.0622;41.90;0.077;17981.1;400.7;2120.6;21.09;17.72;328.51;327.69;326.93;327.67;324.28;0.985;2.66;3.64;305;17.20;0
85;4;10.778;-0.2139;76.9;367.69;34.6475;11.871;148766;732.9;8.74;0.1735;0.03018;0.03851;0.0923;50.03;0.098;17323.6;400.4;2127.8;21.17;17.78;328.56;327.74;326.98;327.73;324.32;1.026;2.67;3.69;302;16.99;0
85;5;10.778;-0.0713;68.4;367.83;34.6475;11.874;148736;733.0;8.74;0.1735;0.03851;0.04594;0.1187;56.25;0.117;16709.5;400.1;2133.2;21.22;17.82;328.61;327.79;327.03;327.78;324.36;1.067;2.67;3.74;300;16.82;0
85;6;10.778;0.0713;68.4;367.87;34.6475;11.875;148729;733.0;8.74;0.1735;0.04594;0.05337;0.1367;56.25;0.122;16529.6;400.0;2134.5;21.23;17.83;328.63;327.80;327.04;327.79;324.37;1.079;2.67;3.75;297;16.68;0
85;7;10.778;0.2139;76.9;367.82;34.6475;11.874;148739;733.0;8.74;0.1735;0.05337;0.06172;0.1455;50.03;0.114;16788.0;400.2;2132.8;21.21;17.82;328.61;327.78;327.02;327.77;324.35;1.061;2.67;3.73;295;16.54;0
85;8;10.778;0.3565;91.9;367.72;34.6475;11.872;148759;732.9;8.74;0.1735;0.06172;0.07168;0.1491;41.90;0.100;17235.7;400.4;2129.2;21.18;17.79;328.57;327.75;326.99;327.74;324.32;1.032;2.67;3.70;292;16.39;0
85;9;10.778;0.4991;82.0;367.85;34.6475;11.874;148734;733.0;8.74;0.1735;0.07168;0.08059;0.1776;46.93;0.118;16666.1;400.1;2133.7;21.22;17.83;328.62;327.79;327.03;327.78;324.36;1.070;2.67;3.74;289;16.20;0
85;10;10.778;0.6417;66.6;368.01;34.6475;11.878;148702;733.1;8.75;0.1735;0.08059;0.08783;0.2144;57.83;0.152;15730.5;399.6;2138.6;21.27;17.87;328.69;327.87;327.11;327.85;324.43;1.136;2.68;3.82;287;16.04;0
85;11;10.778;0.7843;38.2;368.15;34.6475;11.880;148673;733.1;8.75;0.1735;0.08783;0.09199;0.2830;100.63;0.271;13552.2;397.9;2136.7;21.25;17.85;328.87;328.04;327.29;328.03;324.61;1.317;2.68;3.99;285;15.98;0
86;0;11.238;-0.7843;38.2;363.58;34.6451;11.794;149588;729.1;8.66;0.1739;0.00000;0.00417;0.0086;89.95;0.139;14285.6;397.1;1915.1;19.05;16.00;328.23;327.49;326.81;327.48;324.41;1.120;2.40;3.52;313;19.55;0
86;1;11.238;-0.6417;66.6;363.24;34.6451;11.787;149655;728.9;8.65;0.1739;0.00417;0.01139;0.0230;51.69;0.084;16160.0;398.4;1905.0;18.95;15.92;328.08;327.34;326.66;327.33;324.28;0.985;2.39;3.37;311;19.51;0
86;2;11.238;-0.4991;82.0;363.08;34.6452;11.784;149688;728.8;8.65;0.1739;0.01139;0.02026;0.0400;41.95;0.072;16752.3;398.7;1898.7;18.89;15.86;328.03;327.29;326.62;327.28;324.24;0.947;2.38;3.33;308;19.40;0
86;3;11.238;-0.3565;91.9;362.99;34.6452;11.782;149707;728.7;8.65;0.1739;0.02026;0.03017;0.0578;37.45;0.069;17047.8;398.8;1894.9;18.85;15.83;328.00;327.27;326.59;327.26;324.22;0.929;2.37;3.30;305;19.24;0
86;4;11.238;-0.2139;76.9;363.15;34.6452;11.786;149673;728.9;8.65;0.1739;0.03017;0.03850;0.0863;44.72;0.088;16508.5;398.5;1901.7;18.92;15.89;328.05;327.31;326.64;327.30;324.25;0.962;2.38;3.35;302;19.01;0
86;5;11.238;-0.0713;68.4;363.29;34.6451;11.788;149646;728.9;8.65;0.1739;0.03850;0.04593;0.1114;50.28;0.104;15996.3;398.3;1906.8;18.97;15.93;328.09;327.35;326.68;327.34;324.29;0.996;2.39;3.39;300;18.81;0
86;6;11.238;0.0713;68.4;363.33;34.6451;11.789;149639;729.0;8.65;0.1739;0.04593;0.05337;0.1285;50.28;0.109;15846.1;398.2;1908.1;18.98;15.94;328.10;327.37;326.69;327.35;324.30;1.006;2.39;3.40;297;18.65;0
86;7;11.238;0.2139;76.9;363.28;34.6451;11.788;149648;728.9;8.65;0.1739;0.05337;0.06172;0.1365;44.72;0.102;16068.0;398.3;1906.4;18.96;15.93;328.09;327.35;326.67;327.34;324.28;0.991;2.39;3.38;295;18.51;0
86;8;11.238;0.3565;91.9;363.18;34.6452;11.786;149667;728.9;8.65;0.1739;0.06172;0.07167;0.1394;37.45;0.090;16447.1;398.5;1903.0;18.93;15.90;328.05;327.32;326.64;327.31;324.26;0.967;2.38;3.35;292;18.34;0
86;9;11.238;0.4991;82.0;363.30;34.6451;11.788;149643;729.0;8.65;0.1739;0.07167;0.08058;0.1667;41.95;0.106;15970.5;398.3;1907.3;18.97;15.94;328.09;327.36;326.68;327.35;324.29;0.998;2.39;3.39;289;18.12;0
86;10;11.238;0.6417;66.6;363.45;34.6451;11.791;149613;729.0;8.66;0.1739;0.08058;0.08783;0.2027;51.69;0.135;15167.7;397.8;1912.2;19.02;15.98;328.16;327.42;326.74;327.41;324.34;1.053;2.40;3.45;287;17.94;0
86;11;11.238;0.7843;38.2;363.60;34.6452;11.794;149583;729.1;8.66;0.1739;0.08783;0.09199;0.2719;89.95;0.243;13204.2;396.2;1911.8;19.02;15.97;328.32;327.57;326.90;327.56;324.50;1.210;2.40;3.61;285;17.86;0
87;0;11.716;-0.7843;38.2;359.33;34.6427;11.713;150450;725.3;8.58;0.1742;0.00000;0.00417;0.0081;80.08;0.124;13778.8;395.4;1705.7;16.97;14.25;327.73;327.07;326.46;327.06;324.33;1.034;2.14;3.17;313;21.95;0
87;1;11.716;-0.6417;66.6;359.02;34.6427;11.707;150513;725.2;8.57;0.1742;0.00417;0.01139;0.0214;46.02;0.075;15370.9;396.5;1695.7;16.87;14.17;327.60;326.94;326.34;326.93;324.21;0.922;2.13;3.05;311;21.92;0
